index,seed,prompt,language,pair_id,source_dataset,source_id,prompt_sha256
123,52061,"integrated_multimodal_description: 视觉风格：电影写实主义，带有光泽的雨夜色彩、暖色实用灯光，以及一个连续、稳定、平滑的跟拍视角，没有手持抖动或突兀的摄影机运动。场景：夜晚住宅区一条被雨水打湿的城市人行道上；当这对夫妇回家时，暖色门廊灯光从两级石阶门廊洒出。时长：8 seconds。 [Shot 1, 00:00.000–00:08.000] 中全景四分之三背面视角，始终将两人和两把伞都保持在画面内。一个持续稳定、平滑的稳定跟拍镜头，位于这对夫妇身后并稍偏右侧，以他们的行走速度滑行，没有抖动、摇镜跳跃或突兀的方向变化。可见主体：这对夫妇中的男性，身穿黑色无尾礼服，内搭白色正装衬衫，系黑色领结，脚穿擦亮的正装皮鞋；这对夫妇中的女性，身着曳地翠绿晚礼服，脚穿深色高跟正装鞋；男性手持一把大黑伞举过头顶；女性手持一把深绿色伞举过头顶；大雨成片地倾泻过人行道、街道和这对夫妇的雨伞；这对夫妇的正式皮鞋和高跟鞋踏过湿漉漉的路面；在这对夫妇前方的人行道上，一个宽阔的银色水洼反射着街灯。从 00:00.000 到 00:02.800：雨幕沿街区路灯划过，两人在倾斜的雨伞下匆匆前行，他们的正式服装映照着路面的湿光。从 00:02.800 到 00:04.000：女性缩小步幅，侧步绕过宽阔的银色水洼，提起翠绿长裙的下摆以免沾湿，而她头上的伞保持稳定。从 00:04.000 到 00:05.800：一阵风将男性的黑伞向后吹；他用双手抓住伞柄，双脚站稳，把湿透的伞面重新拉向前，雨水从伞沿甩落。从 00:05.800 到 00:08.000：暖色门廊灯光勾勒出这对夫妇的轮廓，他们将雨伞向前倾斜，爬上两级湿滑的石阶，并在有遮蔽的入口处稍作停留，抖落伞面上的水。
overall_soundscape: [00:00.000–00:07.600] 湿鞋和高跟鞋的踩水声伴随夫妇的步伐，临近门廊时在石阶上变成更清脆的敲击声。其声源是先前对应引入且位于画面上的主体。它与对应的可见动作同步。 [00:00.000–00:08.000] 持续的大暴雨：密集的雨水在街面上嘶嘶作响，在雨伞面上啪嗒作响，并沿着附近的水沟流走。其声源是先前对应引入且位于画面上的主体。它与对应的可见动作同步。 [00:02.800–00:04.000] 当女性侧步时，水洼边缘的水发出哗哗声，几滴水从她的伞沿洒落。其声源是先前对应引入且位于画面上的主体。它与对应的可见动作同步。 [00:04.000–00:05.800] 湿透的伞面在阵风将其向后吹时啪嗒作响、嘎嘎作响，然后在男性稳住时绷紧并发出啪的一声。其声源是先前对应引入且位于画面上的主体。它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每一个主体、动作、属性、数量、关系、场景、摄影机指令和风格约束。",zh,vb-062,vbench,vbench-6c455ce017dcd9ba,acec65cf23de73ca626e5eccdb99da6102f8eb53fe8a18b341ec2f54c431b3fe
126,52063,"integrated_multimodal_description: Visual style: Naturalistic live-action footage in warm late-afternoon light, with a calm tracking camera and soft, shallow depth of field. Setting: A ranch meadow crossed by a straight dirt path, with a weathered wooden fence in the distance and scattered oak trees along the horizon. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Medium-wide profile view from the woman's side, keeping her full body and the horse's head, neck, and forelegs in frame, with the dirt path visible below. Stable lateral tracking shot that moves smoothly beside the pair at walking pace and keeps them centered in the frame. Visible subjects: Adult woman with brown hair in a low ponytail, wearing a rust-red long-sleeve shirt, jeans, and worn brown leather boots; she is on foot beside the horse, holding the free end of a coiled lead rope in her right hand. Bay horse with a black mane and tail and a narrow white blaze, wearing a brown leather halter; it walks calmly beside the woman. Throughout the shot: The woman leads the bay horse at a steady, relaxed walk along the dirt path; her boots and the horse's hooves alternate as the slack lead rope swings slightly between them. From 00:01.600 to 00:03.400: The horse raises its head slightly and flicks both ears forward toward the open meadow while continuing to walk. From 00:03.400 to 00:05.200: The woman glances toward the horse, lifts her left hand, and gives the horse's neck a gentle pat, then lowers her hand back to her side. From 00:05.200 to 00:08.000: The horse relaxes its head to a normal walking height, and the woman and horse continue together along the path until the end of the shot.
overall_soundscape: [00:00.000–00:07.800] Steady footsteps of leather boots on packed dirt. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:00.000–00:07.900] Dull, rhythmic hoofbeats as the horse walks. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:00.000–00:08.000] Soft breeze in grass and scattered birdsong from the surrounding meadow. Its source is the surrounding environment, placed off screen. [00:01.600–00:03.400] Quiet rattle of the leather halter and its small metal buckle as the horse shifts its head. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:03.400–00:03.700] Soft dull thump of the woman's hand patting the horse's neck, followed by the faint swish of her sleeve. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-064,vbench,vbench-0acfe9c34edf5e21,19c245cf035ddfdfe39855c5c26df71d57a2712bf82d67dc0780b3bf4336f212
127,52063,"integrated_multimodal_description: 视觉风格：在温暖的下午晚些时候的光线下进行自然主义实景拍摄，配以平静的跟拍镜头和柔和、浅的景深。场景：一条笔直的泥土路穿过一片牧场草地，远处有一道风化的木栅栏，沿地平线散布着橡树。时长：8 seconds。[Shot 1, 00:00.000–00:08.000] 从女性一侧拍摄的中宽侧面视角，将她的全身以及马的头、颈和前腿纳入画面，泥土路在下方可见。稳定的横向跟拍镜头，以步行的速度在一人一马旁边平稳移动，并把它们保持在画面中央。可见主体：成年女性，棕色头发扎成低马尾，身穿铁锈红长袖衬衫、牛仔裤和磨损的棕色皮靴；她在马旁步行，右手握着盘绕牵绳的自由端。枣红马，黑色鬃毛和尾巴，面部有一道窄长的白色流星，戴着棕色皮革笼头；它安静地走在女性身旁。整个镜头期间：女性以稳定、放松的步伐牵着枣红马沿泥土路行走；她的靴子和马蹄交替起落，松弛的牵绳在两者之间轻轻摆动。从 00:01.600 到 00:03.400: 马微微抬起头，并将双耳朝开阔草地向前转动，同时继续行走。从 00:03.400 到 00:05.200: 女性朝马瞥了一眼，抬起左手，轻轻拍了拍马的脖子，然后将手放回身侧。从 00:05.200 到 00:08.000: 马将头放松到正常行走的高度，女性和马继续一起沿路前行，直到镜头结束。
overall_soundscape: [00:00.000–00:07.800] 皮靴踩在坚实泥土上的稳定脚步声。其声源是前述介绍的对应主体，在画面内。它与对应的可见动作同步。[00:00.000–00:07.900] 马行走时低沉而有节奏的马蹄声。其声源是前述介绍的对应主体，在画面内。它与对应的可见动作同步。[00:00.000–00:08.000] 草丛中柔和的风声，以及周围草地传来的零星鸟鸣。其声源是周围环境，在画面外。[00:01.600–00:03.400] 马活动头部时，皮革笼头及其小金属扣发出的轻微咔嗒声。其声源是前述介绍的对应主体，在画面内。它与对应的可见动作同步。[00:03.400–00:03.700] 女性用手轻拍马脖子时发出的轻柔沉闷的砰击声，随后是她衣袖轻微的嗖嗖声。其声源是前述介绍的对应主体，在画面内。它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每一个主体、动作、属性、数量、关系、场景、镜头指示和风格约束。",zh,vb-064,vbench,vbench-0acfe9c34edf5e21,c815a8c57257147d863bb2db620cb992df7729fa0b9034ad00b299909b840158
130,52065,"integrated_multimodal_description: Visual style: Soft natural still-life look; clean minimal framing and gentle depth of field. Setting: A warm pale-cream interior wall at eye level, softly lit; the pink clock hangs alone near the center, leaving plain wall space around it. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Medium close-up of the pink clock, with a narrow margin of the pale wall visible around the case. Slow push-in from a stable position, keeping the clock centered as the shot tightens. Visible subjects: Round pink wall clock with a smooth pale-pink case, a clean white dial, black tick marks, black hour and minute hands set near 10:10, and a thin red second hand. Throughout the shot: The pink clock stays centered while the red second hand advances clockwise in short, even jumps from the 12 position, and the slow camera push-in makes the clock face appear gradually larger.
overall_soundscape: [00:00.000–00:08.000] Soft, dry tick each second, synchronized with the second hand's small jumps, with a faint mechanical whir between ticks. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-066,vbench,vbench-1b3835fa13fa7705,9b7d5727df86338eafdc6b89f2d09b91060ccd853e5daef963194d0fc0518cd5
131,52065,"integrated_multimodal_description: 视觉风格：柔和自然的静物感；干净极简的取景和柔和的景深。场景：位于视平线高度的一堵暖浅奶油色室内墙，光线柔和；粉色时钟独自挂在靠近中央处，周围留有素净的墙面空间。时长：8 seconds。[Shot 1, 00:00.000–00:08.000] 粉色时钟的中近景，钟壳周围可见一圈狭窄的浅色墙面。从稳定位置缓慢推近，保持时钟居中，镜头逐渐收紧。可见主体：圆形粉色壁钟，带有光滑的浅粉色钟壳、干净的白色表盘、黑色刻度线、黑色时针和分针位于接近 10:10 的位置，以及一根细红色秒针。整个镜头中：粉色时钟保持居中；红色秒针从 12 位置以短促、均匀的跳动顺时针推进；同时，缓慢的摄影机推近使钟面看起来逐渐变大。
overall_soundscape: [00:00.000–00:08.000] 每秒出现轻柔、干涩的滴答声，与秒针的小幅跳动同步，滴答声之间伴有微弱的机械嗡鸣。其声源是先前引入的对应主体，位于画面中。它与对应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、摄影机指令和风格约束。",zh,vb-066,vbench,vbench-1b3835fa13fa7705,3e3a24ab016e03c86d453e27b4fefd5bfa5018e047dfebbe15700c7ddeda192d
148,52074,"integrated_multimodal_description: Visual style: Naturalistic high-mountain landscape in daylight: sunlit snow drapes rocky peaks, canyon interiors stay in deep blue shadow, and continuous intense shaking vibrates every part of the frame. Setting: A snow blanketed high-elevation mountain range where rocky peaks surround and shadow deep canyons that twist and bend between the summits. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Ultra-wide, high-angle view taking in several snow-blanketed rocky peaks and the mouths of dark canyons deep between them. Fixed high vantage with continuous intense shaking that jars every element in the frame; no smooth pan, tilt, or zoom movement. Visible subjects: Snow-blanketed rocky mountain peaks and surrounding ridgelines rising above the canyons. Deep, shadow-filled canyon channels that twist and bend through the high-elevation mountain peaks. Thick snow, wind-carved cornices, and loose powder resting on the steep rock slopes. Throughout the shot: Snow-blanketed rocky peaks crowd the frame around steep canyon openings; the entire high-elevation view trembles intensely, keeping all rock and snow surfaces in rapid vibration. From 00:01.000 to 00:06.000: A deep canyon twists out of a shadowed basin, bends around a spur of snow-dusted rock, and continues between tall peaks before vanishing into another dark bend. From 00:02.500 to 00:07.500: Each strong shake sends powdery streamers sliding from the snow cover on a rocky ridgeline; bright snow spills over a cliff edge and falls into the canyon air.
overall_soundscape: [00:00.000–00:08.000] Continuous low seismic rumble that groans in irregular pulses, punctuated by sharp deep cracks synchronized with the intense shaking. Its source is Unseen rock mass beneath the peaks that acts as the off-screen source of low seismic rumble., placed off screen. It is synchronized with the corresponding visible action. [00:00.250–00:07.750] Thin high-altitude wind brushing the rocky ridges and adding a steady layer of hiss under the tremor. Its source is the surrounding environment, placed off screen. It is synchronized with the corresponding visible action. [00:02.750–00:07.600] Dry hiss and crackle of sliding powder as snow streamers descend the shaken slope and spill into open air. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-075,vbench,vbench-70add21ebc9f495d,9b385304a70df6edc5dcd898c92ca220982febee2b760646b8e31a969b693e76
149,52074,"integrated_multimodal_description: 视觉风格：日光下的自然主义高山景观：阳光照射的积雪覆盖着岩石山峰，峡谷内部保持着深蓝色阴影，持续剧烈的震动让画面每一部分都在颤动。场景：一片积雪覆盖的高海拔山脉，岩石山峰环绕并遮蔽着在峰峦之间蜿蜒曲折的深邃峡谷。时长：8 seconds。[Shot 1, 00:00.000–00:08.000] 超广角、高角度视角，收入数座被雪覆盖的岩石山峰以及它们之间深处黑暗峡谷的入口。固定高角度机位带有持续剧烈的震动，撼动画面中的每个元素；没有平滑的摇摄、俯仰或变焦运动。可见主体：被雪覆盖的岩石山峰和周围高耸于峡谷之上的山脊线；在高海拔山峰间蜿蜒穿行的深邃、布满阴影的峡谷通道；厚雪、风蚀雪檐和松散粉雪覆盖在陡峭的岩坡上。整个镜头中：陡峭峡谷口周围的画面里挤满了被雪覆盖的岩石山峰；整个高海拔视野剧烈颤抖，使所有岩石和积雪表面都处于快速振动之中。从00:01.000到00:06.000：一条深邃峡谷从阴影盆地中蜿蜒而出，绕过一道沾着雪尘的岩石山嘴，继续在高耸的山峰之间延伸，最后消失在另一处黑暗弯道中。从00:02.500到00:07.500：每一次剧烈摇晃都会使粉状雪流从岩石山脊线的积雪层上滑落；明亮的雪溢出悬崖边缘，落入峡谷的空气中。
overall_soundscape: [00:00.000–00:08.000] 持续的低频地震轰鸣以不规则的脉冲低沉作响，间以与剧烈震动同步的尖利深层断裂声。其声源是山峰下方不可见的岩体，它充当低频地震轰鸣的画外声源，位于画外。它与相应的可见动作同步。[00:00.250–00:07.750] 稀薄的高空风拂过岩石山脊，在震颤之下增加一层稳定的嘶嘶声。其声源是周围环境，位于画外。它与相应的可见动作同步。[00:02.750–00:07.600] 滑落粉雪的干涩嘶嘶声和噼啪声，雪流沿受震的山坡下落并散入开阔的空气。其声源是先前已引入的相应主体，位于画内。它与相应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: 无。
hard_constraints: 保留源提示词中明确陈述的每一个主体、动作、属性、数量、关系、场景、摄影机指示和风格约束。",zh,vb-075,vbench,vbench-70add21ebc9f495d,35607c51c1aa017d79abe548cc481837ffe73d4243764dc7effc2af65895b9db
158,52079,"integrated_multimodal_description: Visual style: Photorealistic street-level scene in warm late-afternoon light, with softly saturated red tones, natural depth of field, and an observational documentary feel. Setting: A quiet residential street corner where a red fire hydrant sits on a grassy strip beside the sidewalk and a red octagonal STOP sign is mounted on a gray metal pole at the curb line. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Medium-wide street-level shot keeps the fire hydrant in the lower right foreground and the STOP sign on its pole in the upper left background near the corner. Slow steady dolly-in from roughly twelve feet to seven feet, holding the same heading; no zoom, pan, or tilt. Visible subjects: Classic red cast-iron fire hydrant with two side nozzles, silver caps, and a rounded dome, standing on short green grass beside the sidewalk. Red octagonal STOP sign with a white border and bold white uppercase letters 'STOP', attached near the top of a gray metal pole at the street corner. Small dried yellow-brown maple leaf that drifts down through the air and comes to rest on the grass near the fire hydrant. Throughout the shot: The red fire hydrant and the red STOP sign remain composed together throughout the shot; the STOP lettering stays plainly visible and the dolly-in makes the hydrant gradually larger at frame right. From 00:00.300 to 00:07.000: A small yellow-brown maple leaf drops from above, flutters through the air in front of the hydrant, and then settles lightly onto the grass between the hydrant and the sidewalk.
overall_soundscape: [00:00.000–00:08.000] Very low outdoor street ambience: distant car hum, light breeze, and faint birdsong. Its source is the surrounding environment, placed off screen. [00:00.300–00:07.000] Soft rustling flutter as the leaf moves through the breeze, ending with a faint whisper when it touches the grass. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: None.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-080,vbench,vbench-6034d76274574acc,fe2de3d92b8e71ede1c7047847dfb074059b84c251e1e6769ece53d49eac56d4
159,52079,"integrated_multimodal_description:视觉风格：温暖的午后晚些时候光线下的照片级写实街面场景，具有柔和饱和的红色调、自然的景深和观察式纪录片的观感。场景设定：一个安静的住宅区街角，红色消防栓位于人行道旁的狭长草地上，并且路缘线上的一根灰色金属杆上安装着红色八角形STOP标志。时长：8 seconds。[Shot 1, 00:00.000–00:08.000]中远景街面镜头将消防栓保持在画面右下方前景，并将杆上的STOP标志保持在街角附近画面左上方背景。缓慢稳定地从约十二英尺推近到七英尺，保持同一朝向；无变焦、摇移或俯仰。可见主体：经典的红色铸铁消防栓，带两个侧喷嘴、银色盖帽和圆顶，立在人行道旁的矮绿草地上。红色八角形STOP标志带白色边框和粗体白色大写字母'STOP'，固定在街角灰色金属杆靠近顶部处。一片干枯的黄褐色小枫叶飘落穿过空气，最后落在消防栓附近的草地上。贯穿整个镜头：红色消防栓和红色STOP标志保持同框构图；STOP字样始终清晰可见，推近使消防栓在画面右侧逐渐变大。从00:00.300到00:07.000：一片黄褐色小枫叶从上方落下，在消防栓前飘过空中，然后轻轻落在消防栓和人行道之间的草地上。
overall_soundscape:[00:00.000–00:08.000]极低的户外街道环境声：远处汽车低鸣、微风和轻微鸟鸣。其声源是周围环境，位于画外。[00:00.300–00:07.000]枫叶在微风中飘动时发出轻柔的沙沙声，触到草地时以微弱的低语声结束。其声源是先前引入的对应主体，位于画面内。它与对应的可见动作同步。
spoken_dialogue:无。
non_diegetic_music:无。
hard_constraints:保留源提示中明确陈述的每一个主体、动作、属性、数量、关系、场景设定、摄影机指令和风格约束。",zh,vb-080,vbench,vbench-6034d76274574acc,2eafbda929e6d67bda0199fafbf57d6ee96b954f4556e7f97ccd888df9352d03
190,52095,"integrated_multimodal_description: Visual style: Clean high-key 3D render with stylized white-paper origami figures, crisp polygonal fold planes, subtle paper-grain texture, cool rim light tracing sharp folded edges, and soft studio shadows that keep the white bodies visible on the white cyclorama. Setting: Minimal white cyclorama studio: a seamless white wall curves into a white floor, with a broad faint contact shadow under each dancer; high-key soft key light arrives from camera right and a cooler fill light from camera left. Duration: 8 seconds. [Shot 1, 00:00.000–00:08.000] Wide full-body studio shot showing both origami dancers unobstructed on the white seamless floor, with generous empty white space around them. Locked-off eye-level camera on a tripod, sharp focus throughout, preserving the clean studio-shot composition. Visible subjects: Origami dancer figure made of white paper, taller and more elongated, with a narrow folded torso, angular limbs, and a polygonal head; rendered as a 3D paper object. Origami dancer figure made of white paper, slightly shorter and more compact, with broad folded shoulders and long jointed arms; rendered as a 3D paper object. From 00:00.000 to 00:02.000: Origami Dancer A unfolds from a low crouch, torquing its torso as one paper arm coils outward and upward; Origami Dancer B holds a wide, off-balance stand nearby, folded facets catching the rim light. From 00:02.000 to 00:04.000: Origami Dancer A pivots on one foot and collapses into a low knee-fall with one arm trailing; Origami Dancer B lunges diagonally past the falling form, slicing an arm forward, then checks mid-step. From 00:04.000 to 00:06.000: Origami Dancer B catches Origami Dancer A by the hand and pulls it upright; the paired figures pivot around each other, crossing their legs and stretching their opposite arms into wide diagonal lines. From 00:06.000 to 00:08.000: Origami Dancer A releases the hand, ducks low under Origami Dancer B's raised arm, and both settle into sharp angular counterposed poses, their folded limbs pointing in opposite diagonal directions.
overall_soundscape: [00:00.200–00:01.800] Dry paper-fiber creak and soft rustle as Origami Dancer A's folded limbs slide outward into the rising spiral. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action. [00:02.200–00:03.800] Crisp paper rustle and a light studio-floor tap as Origami Dancer B slices its arm forward and shifts weight into the lunge. Its source is the corresponding previously introduced subject, placed on screen. It is synchronized with the corresponding visible action.
spoken_dialogue: None.
non_diegetic_music: [00:00.000–00:08.000] Sparse minimalist piano score in a slow contemporary-dance meter, soft long notes supporting the dancers' modern choreography. This music is non-diegetic.
hard_constraints: Preserve every subject, action, attribute, count, relationship, setting, camera instruction, and style constraint explicitly stated in the source prompt.",en,vb-096,vbench,vbench-d88fbe6152f6f839,c13c8e531f236c9f2487e4cf71204550b1d066bc215d8ec1407e89a3883daedf
191,52095,"integrated_multimodal_description: 视觉风格：干净的高调 3D 渲染，带有风格化的白纸折纸人物、利落的多边形折面、细微的纸纹肌理、勾勒锐利折边的冷色轮廓光，以及柔和的影棚阴影，使白色形体在白色环形幕上保持可见。场景：极简的白色环形幕影棚：无缝白色墙面弯入白色地板，每个舞者下方有一片宽阔浅淡的接触阴影；高调柔和主光从摄影机右侧来，较冷补光从摄影机左侧来。时长：8 seconds。[Shot 1, 00:00.000–00:08.000] 全景全身影棚镜头，展示两位折纸舞者无遮挡地站在白色无缝地板上，周围留有大量的空白。三脚架上锁定机位的平视摄影机，全程焦点清晰，保持干净的棚拍构图。可见主体：一个由白纸制成的折纸舞者形象，更高、更修长，窄长的折叠躯干、棱角分明的四肢、多边形头部；渲染为 3D 纸艺物体。一个由白纸制成的折纸舞者形象，略矮、更紧凑，宽阔的折叠肩膀和带关节的长臂；渲染为 3D 纸艺物体。从 00:00.000 到 00:02.000：Origami Dancer A 从低蹲姿态中展开，扭转躯干，一只纸臂向外向上盘绕伸出；Origami Dancer B 在附近保持宽阔失衡的站姿，折叠切面捕捉着轮廓光。从 00:02.000 到 00:04.000：Origami Dancer A 以单脚为轴转动，随之塌落成低姿屈膝跪跌，一臂拖在身后；Origami Dancer B 斜向箭步越过正在倒下的身形，将手臂向前切出，随即在迈步中途停住。从 00:04.000 到 00:06.000：Origami Dancer B 接住 Origami Dancer A 的手，将它拉直起身；这两个配对的身影彼此环绕旋转，交叉双腿，将各自的对侧手臂伸展成宽阔的对角线。从 00:06.000 到 00:08.000：Origami Dancer A 松开手，低身钻过 Origami Dancer B 抬起的臂下，随后双方定格成锐利而有棱角的对置姿态，折叠的四肢指向相反的对角方向。
overall_soundscape: [00:00.200–00:01.800] 干燥的纸纤维吱嘎声与轻柔沙沙声，同时 Origami Dancer A 的折叠四肢向外滑动，进入上升的螺旋。其声源为画面中先前已引入的对应主体，并与相应的可见动作同步。[00:02.200–00:03.800] 清脆的纸张沙沙声和一声轻微的影棚地板踏击声，同时 Origami Dancer B 将手臂向前切出，并将重心移入弓步。其声源为画面中先前已引入的对应主体，并与相应的可见动作同步。
spoken_dialogue: 无。
non_diegetic_music: [00:00.000–00:08.000] 稀疏的极简钢琴配乐，采用缓慢的当代舞蹈节拍，柔和绵长的音符支撑着舞者的现代编舞。此音乐为非剧情内音乐。
hard_constraints: 保留源提示中明确陈述的每个主体、动作、属性、数量、关系、场景、摄影机指令和风格约束。",zh,vb-096,vbench,vbench-d88fbe6152f6f839,a258e32bd51f8c096e802771ede8bf1b529950487f0f2b72688e21ce602cc2ad
